row_id,filename,class,xmin,ymin,xmax,ymax,z_true,z_pred
34079,006256.txt,Van,420.03,155.25,555.07,267.44,17.0,16.056818
34080,006256.txt,Car,0.0,202.86,223.94,374.0,7.07,6.4435306
34081,006256.txt,Pedestrian,1042.47,157.08,1071.14,235.05,15.25,16.098557
34082,006256.txt,Pedestrian,737.31,168.3,754.64,217.49,24.77,26.971085
34083,006256.txt,Car,655.82,179.74,707.0,223.21,27.93,28.828884
34084,006256.txt,Car,640.49,175.49,685.88,216.42,32.85,31.473166
34085,006256.txt,Pedestrian,593.32,173.05,602.99,196.03,60.11,60.065174
34086,006256.txt,Pedestrian,599.21,174.54,607.55,196.92,60.76,61.004444
34087,006256.txt,Car,548.36,175.96,567.32,195.82,70.11,72.00754
34088,006257.txt,Tram,659.15,147.31,719.61,185.37,75.09,76.02592
34089,006257.txt,Car,158.95,191.44,312.88,265.8,17.58,17.09824
34090,006257.txt,Car,277.29,188.05,378.09,241.33,22.81,22.576004
34091,006257.txt,Car,440.94,179.7,486.71,208.75,42.65,42.11243
34092,006257.txt,Cyclist,852.05,154.97,875.39,195.27,32.75,32.60081
34093,006258.txt,Pedestrian,298.06,147.83,369.06,306.89,8.7,8.923929
34094,006259.txt,Car,515.96,183.0,561.78,211.54,37.51,40.290268
34095,006259.txt,Car,416.34,185.42,503.22,214.76,40.65,39.201225
34096,006260.txt,Car,593.5,180.08,709.68,289.78,12.2,12.386753
34097,006260.txt,Car,723.14,173.46,850.06,232.5,20.88,20.875528
34098,006260.txt,Car,690.49,178.04,765.94,215.22,31.65,32.254166
34099,006260.txt,Car,669.51,179.54,737.09,207.44,38.42,40.427876
34100,006260.txt,Car,296.1,191.28,404.46,253.52,19.31,20.05859
34101,006260.txt,Car,13.75,199.83,218.74,278.64,15.4,16.289814
34102,006260.txt,Car,516.43,180.28,552.42,204.32,48.31,48.796295
34103,006260.txt,Car,572.53,177.92,599.28,196.54,64.28,61.29679
34104,006260.txt,Car,347.48,186.08,422.44,222.93,31.81,32.097427
34105,006260.txt,Car,397.29,178.84,449.4,215.51,37.96,35.390564
34106,006260.txt,Car,454.1,180.62,498.56,205.45,48.09,47.039524
34107,006260.txt,Car,512.38,182.51,552.84,200.35,61.09,63.524456
34108,006260.txt,Car,226.73,183.46,306.01,221.05,30.27,31.917803
34109,006260.txt,Car,210.43,182.32,295.23,210.19,41.14,42.19402
34110,006261.txt,Car,789.2,183.15,1185.06,327.29,8.89,9.099036
34111,006261.txt,Car,661.57,162.94,914.84,272.13,13.65,12.754327
34112,006261.txt,Car,0.0,208.35,120.87,374.0,6.47,5.8013344
34113,006261.txt,Cyclist,510.19,175.54,527.13,219.43,29.35,30.815582
34114,006261.txt,Car,20.21,193.13,276.89,278.59,13.86,14.561526
34115,006261.txt,Car,189.4,188.76,334.02,243.15,20.89,22.125793
34116,006261.txt,Car,305.11,183.93,394.53,217.06,32.7,33.849373
34117,006262.txt,Car,596.57,188.79,676.63,255.72,17.02,18.379076
34118,006262.txt,Car,310.34,186.7,383.11,226.61,31.58,30.812206
34119,006262.txt,Cyclist,789.15,176.71,862.62,232.53,22.31,22.313576
34120,006262.txt,Van,664.42,165.95,715.49,220.09,30.73,31.116959
34121,006262.txt,Pedestrian,511.75,175.05,525.08,231.62,24.23,23.085629
34122,006262.txt,Van,414.44,180.86,454.86,208.71,46.9,53.497936
34123,006262.txt,Car,460.69,184.74,543.21,222.04,32.83,31.38768
34124,006262.txt,Car,484.67,185.81,561.44,213.02,39.29,41.928074
34125,006262.txt,Car,581.95,184.03,629.99,225.17,29.0,28.59863
34126,006263.txt,Car,118.13,200.07,327.37,310.69,11.73,12.098839
34127,006263.txt,Car,699.66,174.85,820.16,257.4,15.27,15.798699
34128,006263.txt,Car,295.07,192.88,418.59,260.65,17.39,18.185959
34129,006263.txt,Car,404.39,178.97,478.32,232.65,25.63,24.205093
34130,006263.txt,Car,445.38,182.16,500.58,221.15,32.28,31.596712
34131,006263.txt,Car,637.12,176.03,657.9,194.08,64.57,64.34943
34132,006264.txt,Car,569.77,175.85,619.92,224.4,25.79,27.11391
34133,006264.txt,Van,799.57,165.96,835.3,186.6,65.26,68.7417
34134,006264.txt,Van,835.5,161.31,887.89,189.36,53.93,52.994213
34135,006264.txt,Truck,886.79,150.63,968.99,192.75,43.08,44.45241
34136,006265.txt,Cyclist,868.64,156.03,923.42,235.63,17.61,17.24596
34137,006265.txt,Car,14.58,193.69,187.23,259.3,19.52,19.456745
34138,006265.txt,Car,221.07,188.43,300.49,222.36,35.73,34.407913
34139,006266.txt,Car,152.02,181.37,438.03,346.63,8.51,8.9864435
34140,006266.txt,Car,738.62,190.97,987.03,343.04,8.68,8.809174
34141,006266.txt,Car,668.98,178.62,754.6,239.22,19.18,20.315197
34142,006266.txt,Car,440.99,175.91,519.59,233.96,19.68,22.595928
34143,006266.txt,Car,658.49,178.8,716.64,222.05,25.07,27.753738
34144,006266.txt,Car,648.17,173.81,697.17,211.08,29.67,32.495083
34145,006267.txt,Truck,589.46,162.97,616.88,192.67,76.16,76.92287
34146,006267.txt,Car,72.95,201.75,139.72,231.87,38.31,39.215446
34147,006267.txt,Car,931.57,175.39,997.95,198.36,46.36,48.951122
34148,006268.txt,Pedestrian,421.58,178.4,453.36,262.84,14.08,15.238062
34149,006268.txt,Pedestrian,0.0,155.81,162.36,374.0,4.38,4.9690948
34150,006268.txt,Pedestrian,305.03,168.87,370.29,341.68,7.51,7.725906
34151,006268.txt,Pedestrian,268.74,169.01,313.82,323.66,8.19,8.576216
34152,006268.txt,Pedestrian,775.48,155.44,818.86,268.48,12.84,11.550137
34153,006268.txt,Pedestrian,811.98,158.18,856.96,265.32,12.87,12.273594
34154,006268.txt,Pedestrian,376.77,172.59,422.99,284.46,11.07,11.69595
34155,006269.txt,Car,0.0,196.28,365.13,374.0,4.99,5.9928164
34156,006269.txt,Van,261.39,148.37,455.21,303.23,10.89,12.179756
34157,006269.txt,Car,379.73,162.63,512.33,251.86,16.08,16.967735
34158,006269.txt,Car,647.99,166.6,692.62,199.63,35.87,37.500202
34159,006270.txt,Car,510.94,190.12,557.66,224.32,33.62,33.72861
34160,006270.txt,Van,594.99,183.9,618.09,207.27,61.48,65.609314
34161,006271.txt,Tram,684.04,149.07,729.56,185.59,77.85,78.817154
34162,006271.txt,Car,3.7,177.67,229.13,291.51,13.45,12.746477
34163,006271.txt,Car,196.88,191.05,327.72,255.7,18.5,19.170332
34164,006271.txt,Car,282.71,178.87,389.53,239.32,23.26,21.936573
34165,006271.txt,Car,397.41,182.22,458.69,218.35,33.02,32.694984
34166,006271.txt,Car,434.92,181.78,484.02,211.78,38.2,40.202724
34167,006272.txt,Car,1179.73,208.32,1241.0,374.0,0.92,3.1185403
34168,006272.txt,Car,800.65,180.06,1097.16,368.22,7.05,7.912821
34169,006272.txt,Car,112.28,200.03,331.6,320.55,11.6,11.409578
34170,006272.txt,Car,454.57,188.16,500.39,220.93,34.15,36.099277
34171,006272.txt,Car,646.81,175.52,686.17,206.29,37.79,38.40324
34172,006272.txt,Car,476.3,186.99,516.36,213.99,39.78,42.502224
34173,006272.txt,Car,126.18,201.87,199.35,230.14,41.96,42.409313
34174,006272.txt,Car,171.52,199.99,237.59,227.56,41.87,43.324497
34175,006272.txt,Car,209.93,196.56,279.87,226.36,41.33,40.192356
34176,006272.txt,Car,260.6,196.96,321.99,226.7,41.51,41.93278
34177,006273.txt,Car,608.1,175.93,716.33,247.91,17.12,18.078337
34178,006273.txt,Car,523.31,180.74,576.9,214.77,31.61,34.107185
34179,006273.txt,Car,904.81,176.33,1241.0,303.09,9.77,10.25444
34180,006273.txt,Car,470.02,176.02,530.4,201.44,46.41,49.134457
34181,006273.txt,Cyclist,395.1,176.72,422.03,236.95,20.58,20.972517
34182,006273.txt,Car,568.1,174.48,631.1,201.59,43.52,44.437298
34183,006273.txt,Car,671.1,173.72,713.95,194.17,50.25,54.367214
34184,006274.txt,Car,522.59,177.43,571.62,213.82,30.98,32.183823
34185,006274.txt,Car,566.44,175.58,593.41,198.96,46.64,51.708607
34186,006274.txt,Pedestrian,765.61,166.99,774.94,198.81,39.88,40.446465
34187,006275.txt,Car,320.28,182.94,465.77,278.61,13.31,14.096909
34188,006275.txt,Car,640.26,173.9,702.17,227.16,24.07,24.530094
34189,006275.txt,Car,481.75,177.25,537.23,214.48,30.65,31.815725
34190,006275.txt,Car,622.7,178.36,673.84,215.08,31.03,32.851784
34191,006276.txt,Car,462.37,171.4,532.55,221.2,23.47,25.37093
34192,006276.txt,Cyclist,786.16,150.29,836.27,196.43,27.31,29.739252
34193,006276.txt,Cyclist,722.79,156.66,766.81,199.07,31.72,33.61603
34194,006276.txt,Pedestrian,516.0,160.32,531.81,203.38,30.56,33.17133
34195,006276.txt,Cyclist,618.47,159.28,652.04,190.6,39.4,43.480778
34196,006276.txt,Pedestrian,423.4,161.76,444.18,208.15,27.94,28.691158
34197,006276.txt,Cyclist,315.59,172.28,366.6,221.69,25.24,26.518795
34198,006276.txt,Pedestrian,408.24,165.45,425.15,209.52,29.38,29.925957
34199,006276.txt,Car,985.73,146.43,1083.67,175.87,39.63,40.100376
34200,006277.txt,Pedestrian,361.79,165.24,386.85,241.78,17.99,17.844223
34201,006278.txt,Van,0.0,100.6,328.46,374.0,3.35,7.4387374
34202,006278.txt,Van,879.43,128.73,1241.0,374.0,2.88,6.0386615
34203,006278.txt,Car,354.98,183.69,509.58,296.77,11.84,12.358516
34204,006278.txt,Van,443.01,166.67,537.24,252.51,17.86,19.79589
34205,006278.txt,Car,487.29,170.52,568.76,229.55,23.15,23.247658
34206,006278.txt,Car,641.73,171.74,689.99,202.4,38.53,39.730255
34207,006279.txt,Car,681.41,173.64,721.24,195.42,56.46,53.892803
34208,006279.txt,Car,1233.43,218.48,1241.0,374.0,2.11,2.054531
34209,006280.txt,Truck,586.22,174.86,619.96,211.42,63.06,66.106
34210,006280.txt,Cyclist,774.82,172.51,826.46,259.37,16.49,15.736046
34211,006280.txt,Car,344.95,196.83,388.61,222.51,49.99,47.283253
34212,006281.txt,Car,584.57,179.28,640.67,224.96,23.55,25.81482
34213,006281.txt,Car,167.62,184.18,391.9,303.36,10.88,11.548664
34214,006281.txt,Car,281.53,164.49,466.76,272.51,13.84,14.009741
34215,006281.txt,Car,381.98,181.38,515.29,236.03,20.8,22.533611
34216,006281.txt,Car,402.34,178.47,519.36,226.9,24.13,26.024906
34217,006281.txt,Car,452.87,176.04,534.6,209.53,31.9,36.93651
34218,006281.txt,Car,479.93,176.09,550.77,205.95,37.81,41.743477
34219,006281.txt,Van,697.33,138.32,845.97,259.71,17.14,16.339321
34220,006281.txt,Car,656.95,177.43,690.57,203.47,41.39,44.55547
34221,006281.txt,Van,636.33,163.35,664.99,193.1,61.99,64.5979
34222,006281.txt,Car,588.93,175.15,625.23,207.06,36.5,37.980503
34223,006281.txt,Car,0.0,188.07,143.91,301.52,10.24,11.375068
34224,006281.txt,Car,2.9,178.6,181.62,237.71,20.37,21.165293
34225,006281.txt,Van,241.87,151.23,362.54,232.61,21.35,26.450676
34226,006281.txt,Car,166.21,172.18,264.39,220.27,27.31,27.91011
34227,006282.txt,Car,449.07,181.95,477.69,198.76,69.92,72.63249
34228,006282.txt,Truck,344.43,153.85,409.86,204.27,64.17,64.83865
34229,006282.txt,Truck,384.36,157.25,436.12,200.61,74.53,72.034225
34230,006283.txt,Car,199.24,148.55,266.0,178.11,39.98,43.124195
34231,006283.txt,Car,106.03,153.83,201.53,194.17,27.45,30.466963
34232,006284.txt,Pedestrian,580.75,142.35,637.09,352.0,6.34,6.7916217
34233,006284.txt,Pedestrian,508.87,150.67,581.87,369.0,5.48,6.055707
34234,006284.txt,Pedestrian,219.81,142.66,278.48,310.03,7.64,8.608481
34235,006284.txt,Pedestrian,495.67,145.88,515.33,204.3,20.73,21.666237
34236,006284.txt,Pedestrian,521.5,136.86,539.17,193.59,24.8,24.674776
34237,006284.txt,Pedestrian,542.58,142.51,560.91,192.31,24.63,25.741213
34238,006284.txt,Pedestrian,568.25,144.85,580.25,192.59,23.96,26.141224
34239,006284.txt,Cyclist,482.54,139.04,517.31,186.11,28.53,29.940536
34240,006285.txt,Car,1033.01,176.72,1241.0,355.4,8.01,5.660833
34241,006285.txt,Car,793.7,134.89,1080.05,301.31,10.79,9.760229
34242,006285.txt,Misc,604.08,209.42,936.29,294.63,12.65,12.345936
34243,006285.txt,Car,585.35,175.85,803.11,259.75,15.39,15.211074
34244,006285.txt,Car,517.11,184.71,658.6,243.54,19.29,20.208752
34245,006285.txt,Misc,546.27,187.62,676.33,250.67,17.29,18.575169
34246,006285.txt,Misc,685.27,160.64,744.91,209.31,31.07,35.209583
34247,006285.txt,Car,253.07,194.15,342.75,240.21,23.13,27.263836
34248,006285.txt,Car,147.84,197.09,210.75,246.03,25.63,27.125526
34249,006285.txt,Truck,122.94,151.46,202.37,237.65,31.05,30.071682
34250,006286.txt,Car,588.41,171.5,615.45,198.23,46.82,48.54507
34251,006286.txt,Car,66.35,180.65,258.15,274.54,14.99,15.233501
34252,006286.txt,Van,405.31,170.09,455.27,205.21,41.23,42.533108
34253,006286.txt,Car,543.82,172.08,570.8,197.71,48.14,51.430958
34254,006287.txt,Truck,689.91,73.73,998.62,302.94,15.23,17.327843
34255,006287.txt,Car,37.16,195.78,187.27,251.82,23.77,22.122168
34256,006288.txt,Car,579.76,169.78,609.21,198.89,43.13,46.183025
34257,006288.txt,Tram,411.23,158.5,460.33,187.78,106.57,110.23595
34258,006289.txt,Car,562.03,178.26,589.18,200.13,52.4,53.608852
34259,006290.txt,Car,580.06,175.98,638.31,232.33,22.42,23.129782
34260,006290.txt,Car,664.49,177.96,699.11,206.67,38.0,41.637253
34261,006290.txt,Misc,840.67,159.11,862.9,186.25,59.17,58.786327
34262,006290.txt,Car,890.43,170.46,943.03,193.93,46.03,46.496967
34263,006290.txt,Car,928.58,161.2,988.88,195.1,40.41,37.719296
34264,006290.txt,Misc,977.41,145.35,1025.61,195.13,36.12,35.24031
34265,006291.txt,Car,543.87,183.75,591.75,221.83,28.19,30.532768
34266,006291.txt,Car,0.0,211.64,372.66,374.0,2.73,5.5242696
34267,006291.txt,Car,0.0,186.27,220.99,361.9,8.47,7.146366
34268,006291.txt,Misc,367.64,206.31,454.14,278.96,13.37,13.025029
34269,006291.txt,Misc,478.43,190.31,513.11,230.96,23.21,27.70029
34270,006291.txt,Car,271.83,187.76,423.42,246.77,19.15,20.497992
34271,006291.txt,Car,343.6,181.47,455.7,235.8,22.24,23.454945
34272,006291.txt,Car,400.62,183.64,496.56,221.13,28.94,31.191107
34273,006291.txt,Car,440.0,184.61,511.35,217.21,31.89,35.16649
34274,006291.txt,Van,453.16,172.24,526.88,208.08,39.7,39.632397
34275,006291.txt,Car,683.62,186.58,822.98,287.86,12.52,12.933744
34276,006291.txt,Car,674.66,188.82,754.16,254.16,16.77,19.332483
34277,006291.txt,Car,643.24,183.82,714.22,235.91,21.74,23.280499
34278,006291.txt,Truck,616.41,127.59,686.35,218.27,31.49,33.097942
34279,006291.txt,Car,184.05,186.79,274.01,226.36,29.61,30.005398
34280,006291.txt,Car,562.29,180.63,598.06,211.43,37.77,39.08552
34281,006292.txt,Pedestrian,1049.48,154.27,1128.51,315.65,7.85,8.057744
34282,006293.txt,Car,706.94,176.58,771.78,223.96,24.13,25.7277
34283,006293.txt,Car,742.3,168.44,797.18,187.38,56.35,58.06695
34284,006293.txt,Pedestrian,536.99,169.59,545.99,200.71,40.33,43.70068
34285,006293.txt,Cyclist,784.54,165.7,829.59,200.94,33.49,34.441563
34286,006293.txt,Car,880.85,163.13,942.2,185.22,54.45,55.33165
34287,006293.txt,Van,1111.74,153.96,1188.28,181.22,50.67,50.647095
34288,006294.txt,Pedestrian,969.86,140.69,1045.19,297.03,8.8,9.025562
34289,006295.txt,Car,592.64,176.62,637.73,219.28,28.5,29.440496
34290,006295.txt,Car,963.34,182.63,1241.0,374.0,5.36,3.7548327
34291,006295.txt,Car,822.55,162.88,1104.03,333.6,8.76,8.395472
34292,006295.txt,Car,781.49,177.15,969.88,278.33,12.48,12.486105
34293,006295.txt,Car,730.4,177.04,899.64,249.71,16.1,17.288544
34294,006295.txt,Car,500.46,180.41,529.16,199.03,55.8,64.647606
34295,006295.txt,Car,365.63,186.84,445.58,235.28,23.1,25.08749
34296,006295.txt,Car,677.27,174.4,783.54,217.88,26.8,27.904623
34297,006295.txt,Car,657.07,175.33,739.11,207.47,33.57,35.808884
34298,006295.txt,Van,640.14,167.87,704.22,197.44,48.23,49.57108
34299,006295.txt,Car,441.89,176.51,478.04,200.0,54.02,56.303173
34300,006295.txt,Car,462.67,176.89,492.3,197.17,60.52,66.280655
34301,006295.txt,Car,420.36,178.45,443.58,196.06,62.05,70.75206
34302,006296.txt,Car,0.0,200.13,207.34,354.3,9.19,8.025288
34303,006296.txt,Misc,331.38,178.45,389.44,249.53,17.74,18.182579
34304,006296.txt,Car,614.05,173.28,637.51,195.59,52.34,54.40077
34305,006296.txt,Car,473.83,179.79,519.93,207.52,42.75,42.130768
34306,006296.txt,Car,498.12,172.84,538.64,203.73,47.47,40.641846
34307,006296.txt,Car,656.45,171.75,681.25,195.19,51.15,52.450233
34308,006297.txt,Car,593.71,170.42,626.22,201.72,40.26,41.100227
34309,006297.txt,Truck,673.22,159.61,736.1,190.88,72.47,73.73647
34310,006297.txt,Truck,269.6,134.49,395.51,219.46,34.35,35.34528
34311,006297.txt,Car,400.54,179.21,437.28,200.95,52.07,58.352375
34312,006298.txt,Car,605.98,176.35,629.58,198.78,52.09,54.557404
34313,006298.txt,Car,900.89,105.13,1241.0,374.0,3.68,4.176226
34314,006298.txt,Car,709.68,170.68,845.24,277.86,13.45,13.046789
34315,006298.txt,Car,671.59,182.31,726.55,226.62,25.0,27.628813
34316,006298.txt,Car,663.87,177.68,716.19,216.21,30.2,30.747183
34317,006298.txt,Car,648.72,175.97,680.76,203.76,44.94,43.537357
34318,006298.txt,Pedestrian,691.0,169.26,701.34,199.14,44.37,45.163605
34319,006299.txt,Pedestrian,366.53,134.28,440.87,300.68,8.82,8.746337
34320,006300.txt,Car,673.51,178.93,754.96,240.46,20.41,20.333136
34321,006300.txt,Car,0.0,229.27,243.93,374.0,4.12,3.7724166
34322,006300.txt,Car,912.34,162.21,1225.51,250.68,13.26,13.197909
34323,006300.txt,Car,864.25,141.09,1096.7,231.94,16.42,15.65432
34324,006300.txt,Misc,352.06,207.78,424.58,245.44,20.58,22.422585
34325,006300.txt,Car,390.71,183.92,466.27,236.62,24.74,23.91064
34326,006300.txt,Car,192.5,197.6,359.62,289.99,13.69,14.139608
34327,006300.txt,Car,793.68,161.04,952.2,216.77,22.52,22.212715
34328,006300.txt,Car,461.38,183.23,508.66,216.37,35.97,36.174355
34329,006300.txt,Car,1105.79,146.61,1241.0,192.63,28.75,28.07025
34330,006300.txt,Car,1054.56,146.8,1191.55,184.07,31.98,30.700306
34331,006300.txt,Van,1224.34,129.81,1241.0,194.71,22.49,22.159248
34332,006301.txt,Car,889.98,170.72,1241.0,374.0,4.62,5.027778
34333,006301.txt,Car,493.57,185.03,580.03,243.32,19.08,20.630455
34334,006301.txt,Van,721.1,100.62,893.24,264.53,14.64,15.337923
34335,006301.txt,Car,685.9,173.69,734.16,209.13,32.84,33.732403
34336,006301.txt,Car,546.32,180.32,597.23,220.29,28.05,29.181068
34337,006301.txt,Car,710.01,172.75,784.74,233.94,20.91,21.398298
34338,006301.txt,Car,671.9,175.41,696.9,196.34,49.71,54.897095
34339,006301.txt,Pedestrian,858.28,146.72,888.95,265.29,11.07,11.443498
34340,006301.txt,Misc,293.96,194.67,406.56,261.38,14.42,14.594413
34341,006302.txt,Car,704.42,175.27,819.76,277.38,12.49,13.421272
34342,006302.txt,Car,348.69,185.05,516.19,291.2,12.35,12.416464
34343,006302.txt,Car,625.12,173.05,656.22,193.05,56.64,58.74333
34344,006303.txt,Car,0.0,180.23,150.47,306.24,9.74,10.5428
34345,006303.txt,Car,0.0,181.17,221.97,295.12,12.45,12.152295
34346,006303.txt,Car,179.11,183.92,295.05,247.76,17.74,20.596092
34347,006303.txt,Car,228.13,181.53,378.24,238.98,20.54,21.694746
34348,006303.txt,Car,408.58,178.79,460.3,215.57,32.25,34.928997
34349,006303.txt,Car,428.55,177.88,476.12,208.4,37.29,40.914932
34350,006303.txt,Pedestrian,374.93,181.13,391.6,234.56,21.51,23.28521
34351,006303.txt,Pedestrian,376.52,195.97,389.18,233.82,22.06,23.6466
34352,006304.txt,Car,543.04,181.01,565.97,195.9,69.45,73.80345
34353,006304.txt,Car,443.05,182.57,507.99,204.62,53.69,52.766895
34354,006305.txt,Truck,0.0,0.0,378.77,374.0,3.75,5.528699
34355,006305.txt,Car,766.99,184.28,1041.09,359.82,7.97,8.251127
34356,006305.txt,Van,641.97,167.6,688.84,213.3,33.58,35.748177
34357,006305.txt,Car,550.13,184.49,575.32,205.36,57.89,57.018612
34358,006306.txt,Car,0.0,204.7,245.12,374.0,5.1,6.3575535
34359,006306.txt,Car,679.61,176.82,782.86,252.94,16.65,17.067274
34360,006306.txt,Car,163.09,181.39,332.78,242.88,18.72,20.184998
34361,006306.txt,Car,760.24,185.25,976.14,327.86,9.1,9.251465
34362,006306.txt,Car,668.28,176.16,733.19,230.28,22.91,23.794855
34363,006306.txt,Car,428.08,180.54,501.17,230.65,23.33,24.812
34364,006306.txt,Car,465.15,172.66,521.15,219.42,28.77,28.96469
34365,006306.txt,Car,843.89,195.45,1241.0,374.0,4.75,4.8869967
34366,006306.txt,Car,496.39,174.66,539.92,212.32,34.55,36.89991
34367,006306.txt,Van,633.07,150.18,678.27,198.75,45.63,45.422176
34368,006306.txt,Car,534.31,178.7,556.88,193.25,69.38,75.13659
34369,006307.txt,Car,681.76,173.46,710.65,192.74,52.1,59.70979
34370,006307.txt,Truck,0.0,62.81,396.06,281.83,19.03,20.13602
34371,006307.txt,Car,720.49,171.18,750.86,195.33,44.78,49.013218
34372,006307.txt,Car,599.78,173.77,690.06,231.27,20.11,21.067333
34373,006307.txt,Car,406.5,179.66,547.52,248.13,18.32,19.026905
34374,006307.txt,Car,454.85,182.34,498.15,210.29,39.49,42.671318
34375,006307.txt,Car,532.77,180.4,556.48,199.3,58.1,63.493855
34376,006307.txt,Tram,592.63,158.01,653.19,188.57,89.12,89.360016
34377,006308.txt,Pedestrian,920.14,142.88,1010.14,322.29,7.67,7.7365627
34378,006309.txt,Car,456.35,182.93,551.77,244.49,19.39,19.604626
34379,006310.txt,Car,588.92,167.06,650.63,213.57,29.92,27.987598
34380,006310.txt,Car,240.56,205.69,328.61,261.06,24.99,24.348816
34381,006310.txt,Car,120.31,208.59,242.21,277.81,17.57,19.77553
34382,006310.txt,Car,962.8,156.25,1215.42,234.7,14.73,15.890335
34383,006310.txt,Car,855.69,157.89,1064.93,220.9,18.01,18.958782
34384,006310.txt,Car,636.73,163.86,674.96,193.98,40.57,41.297283
34385,006310.txt,Car,681.87,161.05,702.24,176.73,68.98,73.41948
34386,006311.txt,Car,475.81,179.19,526.94,220.45,32.12,30.920109
34387,006312.txt,Car,581.7,176.95,622.54,214.19,33.14,33.340244
34388,006312.txt,Car,0.0,175.98,244.41,299.21,11.64,11.24024
34389,006312.txt,Car,283.93,185.66,464.11,297.41,11.66,12.173037
34390,006312.txt,Car,245.31,184.53,373.5,248.72,18.48,19.407858
34391,006312.txt,Car,473.32,183.39,541.27,229.32,24.07,25.395626
34392,006312.txt,Car,439.38,180.27,486.33,209.78,37.64,41.188488
34393,006312.txt,Van,533.15,161.92,564.67,199.09,56.38,58.005486
34394,006312.txt,Car,0.0,187.07,80.22,266.8,13.4,14.549746
34395,006312.txt,Car,137.97,182.4,272.4,241.4,20.78,21.643877
34396,006313.txt,Car,586.35,175.39,651.27,238.14,20.28,21.138361
34397,006313.txt,Tram,784.39,0.0,1209.39,269.93,17.12,16.6777
34398,006313.txt,Tram,739.58,108.85,851.98,216.64,29.66,29.78714
34399,006313.txt,Tram,714.97,128.1,788.02,204.57,41.09,40.869823
34400,006313.txt,Tram,706.39,142.25,750.81,196.71,55.88,54.95401
34401,006313.txt,Pedestrian,130.6,182.54,167.27,251.02,17.36,18.124668
34402,006314.txt,Car,0.0,225.52,134.43,374.0,5.75,5.2283072
34403,006314.txt,Car,63.97,205.21,311.58,335.21,10.58,10.559074
34404,006314.txt,Car,271.24,196.16,409.06,271.43,16.45,16.651554
34405,006314.txt,Car,1000.82,135.93,1241.0,241.17,12.23,13.833443
34406,006314.txt,Car,961.34,137.05,1148.13,227.09,14.85,16.36707
34407,006314.txt,Car,889.38,145.73,1070.36,221.29,17.16,18.773735
34408,006314.txt,Car,829.45,154.51,987.62,214.99,19.98,21.681227
34409,006314.txt,Car,389.49,188.9,474.76,237.88,24.01,24.195778
34410,006314.txt,Car,692.86,175.82,789.9,241.68,18.26,19.118853
34411,006314.txt,Car,676.1,173.6,741.07,226.18,23.81,24.434975
34412,006315.txt,Car,655.42,174.49,754.09,248.91,18.27,17.95257
34413,006315.txt,Van,417.77,170.64,503.7,208.63,38.58,40.466423
34414,006315.txt,Car,593.38,178.38,620.53,197.45,55.56,60.48532
34415,006316.txt,Car,597.84,176.64,627.8,206.25,42.44,43.994843
34416,006317.txt,Car,260.07,175.08,390.28,230.79,22.08,23.68763
34417,006317.txt,Car,688.6,164.77,742.24,203.58,35.75,32.80868
34418,006317.txt,Car,542.45,175.67,573.88,205.91,36.96,44.50687
34419,006318.txt,Car,498.29,183.49,562.22,222.67,29.55,30.185734
34420,006318.txt,Misc,617.44,174.85,633.22,200.79,46.88,48.922436
34421,006319.txt,Car,0.0,160.62,163.14,374.0,3.84,5.4084315
34422,006319.txt,Car,203.31,196.56,389.27,305.54,12.42,12.533335
34423,006319.txt,Car,359.2,186.58,451.4,249.44,21.39,20.489414
34424,006319.txt,Van,1140.06,122.36,1241.0,340.29,8.07,7.091937
34425,006320.txt,Car,518.07,163.13,739.77,373.27,7.02,7.233468
34426,006320.txt,Car,377.6,185.03,417.59,205.04,53.04,54.794613
34427,006320.txt,Car,334.39,187.94,373.99,208.31,52.04,54.181637
34428,006320.txt,Car,424.64,181.25,463.31,201.32,53.65,56.915245
34429,006320.txt,Car,947.53,174.51,1085.35,218.57,27.64,27.515068
34430,006320.txt,Car,877.14,174.13,1075.33,237.48,18.36,18.843782
34431,006320.txt,Car,381.76,183.54,523.24,239.01,19.8,21.875118
34432,006320.txt,Car,994.83,172.27,1104.62,208.31,33.29,32.543056
34433,006321.txt,Car,134.7,195.34,227.84,224.79,40.1,41.40101
34434,006322.txt,Car,223.57,183.53,441.75,267.2,14.19,15.044956
34435,006322.txt,Car,719.01,186.15,809.94,253.99,17.33,18.22749
34436,006322.txt,Car,323.52,180.39,480.0,232.14,21.0,23.166723
34437,006322.txt,Car,399.67,180.88,507.55,223.06,26.43,28.397827
34438,006322.txt,Car,702.53,178.6,771.88,235.9,22.32,22.304596
34439,006322.txt,Car,679.93,182.37,720.81,212.4,35.71,38.567154
34440,006322.txt,Car,473.96,181.25,552.45,214.56,33.6,34.34912
34441,006322.txt,Van,659.53,168.53,685.18,196.64,63.47,66.20458
34442,006323.txt,Car,511.65,177.46,550.26,198.42,52.46,58.44926
34443,006323.txt,Car,716.21,176.4,739.38,196.91,52.96,57.00647
34444,006324.txt,Car,375.95,187.42,516.05,295.72,12.73,12.641266
34445,006324.txt,Car,722.27,192.85,973.07,366.37,8.6,8.170232
34446,006324.txt,Car,704.59,180.46,821.74,271.34,14.12,14.532415
34447,006324.txt,Car,513.16,183.22,559.39,224.1,27.95,31.100277
34448,006324.txt,Car,653.14,180.25,705.08,224.92,28.55,28.382656
